"chytrid_gene","cyano_gene","spearman_r","n_nonzero_chy","n_nonzero_cyano","min_nonzero","suspicious","locus_tag","protein","product"
"HS90A_RABIT","77286731",-0.926561645826376,7,4,4,FALSE,"NMG88_RS02970","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"BRSK1_HUMAN","77286739",0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"BYST_MONBE","77286739",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"DHE2_NEUCR","77286739",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"KARG_TRYCR","77286739",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"KCNAG_CAEEL","77286739",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"MKK1_YEAST","77286739",0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"UBC18_ARATH","77286739",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"UBP14_SCHPO","77286739",0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"YG31B_YEAST","77286739",0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"YQ92_SCHPO","77286739",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03010","YidH family protein","DUF202 domain-containing protein"
"ACAC_SCHPO","77286744",0.926561645826376,7,4,4,FALSE,"NMG88_RS03035","M28 family peptidase","M28 family peptidase"
"PIGA_HUMAN","77286744",0.926561645826376,7,4,4,FALSE,"NMG88_RS03035","M28 family peptidase","M28 family peptidase"
"PP12_ARATH","77286744",0.926561645826376,7,4,4,FALSE,"NMG88_RS03035","M28 family peptidase","M28 family peptidase"
"RAS1_YEAST","77286744",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03035","M28 family peptidase","M28 family peptidase"
"RRAGA_BOVIN","77286744",0.926561645826376,7,4,4,FALSE,"NMG88_RS03035","M28 family peptidase","M28 family peptidase"
"YAUB_SCHPO","77286744",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03035","M28 family peptidase","M28 family peptidase"
"CYSKL_NEUCR","77286745",0.926561645826376,7,4,4,FALSE,"NMG88_RS03040","hypothetical protein","hypothetical protein"
"THIM_MOUSE","77286745",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03040","hypothetical protein","hypothetical protein"
"UBC14_ARATH","77286745",0.926561645826376,7,4,4,FALSE,"NMG88_RS03040","hypothetical protein","hypothetical protein"
"YLM1_SCHPO","77286745",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03040","hypothetical protein","hypothetical protein"
"AB9A_ARATH","77286750",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03065","RusA family crossover junction endodeoxyribonuclease","RusA family crossover junction endodeoxyribonuclease"
"COPD_BOVIN","77286750",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03065","RusA family crossover junction endodeoxyribonuclease","RusA family crossover junction endodeoxyribonuclease"
"HXNT_EMENI","77286750",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03065","RusA family crossover junction endodeoxyribonuclease","RusA family crossover junction endodeoxyribonuclease"
"NMD3_DICDI","77286750",0.926561645826376,7,4,4,FALSE,"NMG88_RS03065","RusA family crossover junction endodeoxyribonuclease","RusA family crossover junction endodeoxyribonuclease"
"CP131_MOUSE","77286763",0.926561645826376,7,4,4,FALSE,"NMG88_RS03130","SMC-Scp complex subunit ScpB","SMC-Scp complex subunit ScpB"
"CSN4_BOVIN","77286763",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03130","SMC-Scp complex subunit ScpB","SMC-Scp complex subunit ScpB"
"DNAI4_XENLA","77286763",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03130","SMC-Scp complex subunit ScpB","SMC-Scp complex subunit ScpB"
"GLO3_SCHPO","77286763",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03130","SMC-Scp complex subunit ScpB","SMC-Scp complex subunit ScpB"
"GTO2_SCHPO","77286763",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03130","SMC-Scp complex subunit ScpB","SMC-Scp complex subunit ScpB"
"NU5M_RHIST","77286763",0.926561645826376,7,4,4,FALSE,"NMG88_RS03130","SMC-Scp complex subunit ScpB","SMC-Scp complex subunit ScpB"
"DYH7_RAT","77286777",0.926561645826376,7,4,4,FALSE,"NMG88_RS03200","CsbD family protein","CsbD family protein"
"PIGA_HUMAN","77286777",0.926561645826376,7,4,4,FALSE,"NMG88_RS03200","CsbD family protein","CsbD family protein"
"PP12_ARATH","77286777",0.926561645826376,7,4,4,FALSE,"NMG88_RS03200","CsbD family protein","CsbD family protein"
"TRA1_MAIZE","77286777",0.926561645826376,7,4,4,FALSE,"NMG88_RS03200","CsbD family protein","CsbD family protein"
"LDL3_ORYSI","77286784",0.926561645826376,7,7,7,FALSE,"NMG88_RS03235","GTPase HflX","GTPase HflX"
"ANM1_SCHPO","77286788",0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"CWC22_CRYNB","77286788",0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"DHX37_HUMAN","77286788",0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"MCA3C_PHATC","77286788",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"NIPS1_MOUSE","77286788",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"PAM17_SCHPO","77286788",0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"PSK1_YEAST","77286788",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"PSMD1_CHICK","77286788",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"STE12_EMENI","77286788",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03255","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"ABCD1_DANRE","77286794",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"ACT1_ACACA","77286794",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"CRN5_PHYIN","77286794",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"MCA2_TRYB2","77286794",0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"NDB3_ARATH","77286794",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"RRP3_SCHPO","77286794",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"SRP54_MOUSE","77286794",0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"VMR1_YEAST","77286794",0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"YG4I_YEAST","77286794",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"YPKA_ASPFU","77286794",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03285","hypothetical protein","hypothetical protein"
"MIP1_SCHPO","77286800",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03315","VOC family protein","VOC family protein"
"SGT2_SCHPO","77286800",0.926561645826376,7,4,4,FALSE,"NMG88_RS03315","VOC family protein","VOC family protein"
"MIP1_SCHPO","77286823",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03430","guanine deaminase","guanine deaminase"
"SGT2_SCHPO","77286823",0.926561645826376,7,4,4,FALSE,"NMG88_RS03430","guanine deaminase","guanine deaminase"
"BLM_HUMAN","77286825",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03440","Ycf51 family protein","Ycf51 family protein"
"GLRX1_SCHPO","77286825",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03440","Ycf51 family protein","Ycf51 family protein"
"PUR6_SCHPO","77286827",-0.926561645826376,7,6,6,FALSE,"NMG88_RS03450","acyltransferase family protein","acyltransferase"
"DYH3_MOUSE","77286828",0.926561645826376,7,4,4,FALSE,"NMG88_RS03455","nickel pincer cofactor biosynthesis protein LarC","nickel pincer cofactor biosynthesis protein LarC"
"GEFP_DICDI","77286828",0.926561645826376,7,4,4,FALSE,"NMG88_RS03455","nickel pincer cofactor biosynthesis protein LarC","nickel pincer cofactor biosynthesis protein LarC"
"HSF_SCHPO","77286828",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03455","nickel pincer cofactor biosynthesis protein LarC","nickel pincer cofactor biosynthesis protein LarC"
"LIP_THELA","77286828",0.926561645826376,7,4,4,FALSE,"NMG88_RS03455","nickel pincer cofactor biosynthesis protein LarC","nickel pincer cofactor biosynthesis protein LarC"
"PLMT_NEUCR","77286828",0.926561645826376,7,4,4,FALSE,"NMG88_RS03455","nickel pincer cofactor biosynthesis protein LarC","nickel pincer cofactor biosynthesis protein LarC"
"TIM17_YEAST","77286828",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03455","nickel pincer cofactor biosynthesis protein LarC","nickel pincer cofactor biosynthesis protein LarC"
"KIFA3_HUMAN","77286833",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03480","phycobilisome linker polypeptide","phycobilisome linker polypeptide"
"ABCD1_DANRE","77286838",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03505","APC family permease","APC family permease"
"ACAC_SCHPO","77286838",0.926561645826376,7,4,4,FALSE,"NMG88_RS03505","APC family permease","APC family permease"
"RAS1_YEAST","77286838",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03505","APC family permease","APC family permease"
"RRAGA_BOVIN","77286838",0.926561645826376,7,4,4,FALSE,"NMG88_RS03505","APC family permease","APC family permease"
"RRP3_SCHPO","77286838",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03505","APC family permease","APC family permease"
"EFM7_YEAST","77286844",-0.926561645826376,7,6,6,FALSE,"NMG88_RS03535","hypothetical protein","hypothetical protein"
"MTREX_MOUSE","77286844",-0.926561645826376,7,6,6,FALSE,"NMG88_RS03535","hypothetical protein","hypothetical protein"
"DYHC1_HUMAN","77286850",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03565","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"ERD2_DROME","77286850",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03565","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"HSP7C_ORYLA","77286850",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03565","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"NPAL2_HUMAN","77286850",0.926561645826376,7,4,4,FALSE,"NMG88_RS03565","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"NUC1_CUNEE","77286850",0.926561645826376,7,4,4,FALSE,"NMG88_RS03565","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"CLU_PHANO","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"D9043_DICDI","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"DHX15_HUMAN","77286852",0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"MET10_YEAST","77286852",0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"MUG58_SCHPO","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"PO152_SCHPO","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"RPB2_SCHPO","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"RPE1_ORYSJ","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"RS6A_CANAL","77286852",0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"SCOT1_MOUSE","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"SYK_CAEEL","77286852",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03575","xanthine dehydrogenase molybdopterin binding subunit","xanthine dehydrogenase molybdopterin binding subunit"
"ATN1_PHYPA","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"COQ6_CAEEL","77286857",0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"IAH1_HUMAN","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"MIP1_SCHPO","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"MOK13_SCHPO","77286857",0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"PPCE_MOUSE","77286857",0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"TPPC3_CHICK","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"TRNK1_HUMAN","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"UB2J1_HUMAN","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"VIP1_SCHPO","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"YG06_SCHPO","77286857",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03600","hypothetical protein","hypothetical protein"
"ARP2A_XENLA","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"FIBP_DANRE","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"PDE9A_MOUSE","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"POLR2_ARATH","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"PUT2_AGABI","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"TF2B_SCHPO","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"TPSA_DICDI","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"YNS9_SCHPO","77286859",0.926561645826376,7,4,4,FALSE,"NMG88_RS03610","response regulator","response regulator"
"LBSA_EMENI","77286871",0.926561645826376,7,4,4,FALSE,"NMG88_RS03670","beta-carboxysome assembly chaperone CcmS","hypothetical protein"
"NSN1_ARATH","77286871",0.926561645826376,7,4,4,FALSE,"NMG88_RS03670","beta-carboxysome assembly chaperone CcmS","hypothetical protein"
"FTM_MOUSE","77286885",0.926561645826376,7,7,7,FALSE,"NMG88_RS03740","DALR anticodon-binding domain-containing protein","DALR anticodon-binding domain-containing protein"
"RIO2_SCHPO","77286886",-0.926561645826376,7,6,6,FALSE,"NMG88_RS03745","Crp/Fnr family transcriptional regulator","Crp/Fnr family transcriptional regulator"
"CKL3_ARATH","77286889",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03760","Uma2 family endonuclease",NA
"METK_NEUCR","77286889",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03760","Uma2 family endonuclease",NA
"PAN2_CRYNB","77286889",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03760","Uma2 family endonuclease",NA
"PSMD4_ARATH","77286889",0.926561645826376,7,4,4,FALSE,"NMG88_RS03760","Uma2 family endonuclease",NA
"RPAB2_SCHPO","77286889",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03760","Uma2 family endonuclease",NA
"ZRT1_CANAL","77286889",0.926561645826376,7,4,4,FALSE,"NMG88_RS03760","Uma2 family endonuclease",NA
"RIO2_SCHPO","77286892",-0.926561645826376,7,6,6,FALSE,"NMG88_RS03775","alpha-D-glucose phosphate-specific phosphoglucomutase","alpha-D-glucose phosphate-specific phosphoglucomutase"
"NDUS1_NEUCR","77286893",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03780","Uma2 family endonuclease","Uma2 family endonuclease"
"3HIDH_DICDI","77286909",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03860","winged helix-turn-helix transcriptional regulator","helix-turn-helix domain-containing protein"
"CHS4_PYRO7","77286909",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03860","winged helix-turn-helix transcriptional regulator","helix-turn-helix domain-containing protein"
"DDX56_MOUSE","77286909",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03860","winged helix-turn-helix transcriptional regulator","helix-turn-helix domain-containing protein"
"DI3L2_XENTR","77286909",0.926561645826376,7,4,4,FALSE,"NMG88_RS03860","winged helix-turn-helix transcriptional regulator","helix-turn-helix domain-containing protein"
"DPOM_NEUCS","77286909",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03860","winged helix-turn-helix transcriptional regulator","helix-turn-helix domain-containing protein"
"SMC5_HUMAN","77286909",0.926561645826376,7,4,4,FALSE,"NMG88_RS03860","winged helix-turn-helix transcriptional regulator","helix-turn-helix domain-containing protein"
"SPC97_DICDI","77286909",0.926561645826376,7,4,4,FALSE,"NMG88_RS03860","winged helix-turn-helix transcriptional regulator","helix-turn-helix domain-containing protein"
"ASH1L_MOUSE","77286911",0.926561645826376,7,4,4,FALSE,"NMG88_RS03870","(2Fe-2S) ferredoxin domain-containing protein","(2Fe-2S) ferredoxin domain-containing protein"
"CDA1_CRYNH","77286911",0.926561645826376,7,4,4,FALSE,"NMG88_RS03870","(2Fe-2S) ferredoxin domain-containing protein","(2Fe-2S) ferredoxin domain-containing protein"
"NIPA2_CANAL","77286911",0.926561645826376,7,4,4,FALSE,"NMG88_RS03870","(2Fe-2S) ferredoxin domain-containing protein","(2Fe-2S) ferredoxin domain-containing protein"
"NMD3_DICDI","77286911",0.926561645826376,7,4,4,FALSE,"NMG88_RS03870","(2Fe-2S) ferredoxin domain-containing protein","(2Fe-2S) ferredoxin domain-containing protein"
"SF3B3_DANRE","77286911",0.926561645826376,7,4,4,FALSE,"NMG88_RS03870","(2Fe-2S) ferredoxin domain-containing protein","(2Fe-2S) ferredoxin domain-containing protein"
"DPOE_CRYNB","77286919",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"GCN5_CANGA","77286919",0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"HOG1_COCIM","77286919",0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"IPO9_MOUSE","77286919",0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"MAOH_NEOFR","77286919",0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"NOP5B_ARATH","77286919",0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"UBX5_YEAST","77286919",0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"VPS27_USTMA","77286919",0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"YB7A_SCHPO","77286919",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"YCJD_SCHPO","77286919",-0.926561645826376,7,4,4,FALSE,"NMG88_RS03910","GNAT family N-acetyltransferase","GNAT family N-acetyltransferase"
"CFA43_CHLRE","77286929",0.926561645826376,7,4,4,FALSE,"NMG88_RS03960","DNA-methyltransferase","site-specific DNA-methyltransferase"
"GLPK_RAT","77286929",0.926561645826376,7,4,4,FALSE,"NMG88_RS03960","DNA-methyltransferase","site-specific DNA-methyltransferase"
"OTC_EMENI","77286929",0.926561645826376,7,4,4,FALSE,"NMG88_RS03960","DNA-methyltransferase","site-specific DNA-methyltransferase"
